https://www.one.de/one-gaming-pc-ultra-an04-24131	Gaming PC AR144	699,99 €	AMD Ryzen 5 5500	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RX 6650 XT ASUS
https://www.one.de/one-gaming-gaming-pc-premium-an16-ryzen-7-5800x-rtx-3060-ti-24637	Gaming PC AN27	1.299,99 €	AMD Ryzen 7 5800X	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti MSI
https://www.one.de/one-gaming-gaming-pc-premium-an14-ryzen-5-3600-rtx-3060-24627	Gaming PC AN43	769,99 €	AMD Ryzen 5 5500	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3060 KFA²
https://www.one.de/one-gaming-gaming-pc-premium-in25-core-i9-10900kf-rtx-3060-ti-24638	Gaming PC IN488	1.459,99 €	Intel Core i7-11700K	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-14	High End PC AN18	1.949,99 €	AMD Ryzen 7 7800X3D	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4070 KFA²
https://www.one.de/one-gaming-high-end-pc-premium-in21-core-i5-12600kf-radeon-rx-6700-xt-20013	Gaming PC IR75	1.199,99 €	Intel Core i5-12600K	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RX 6700 XT SAPPHIRE
https://www.one.de/one-gaming-pc-09	Gaming PC IN206	1.949,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4070 KFA²
https://www.one.de/one-gaming-pc-high-end-elite-in01-60019	High End PC IN54	1.899,99 €	Intel Core i7-13700KF	1 TB WD Blue	64 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 MSI
https://www.one.de/one-gaming-pc-high-end-extreme-in17-60158	Extreme Gaming PC IN34	4.899,99 €	Intel Core i9-13900K	2 TB WD_BLACK	64 GB G.Skill Trident Z5 RGB	RTX 4090 ZOTAC
https://www.one.de/one-gaming-pc-41	Gaming PC IN38	849,99 €	Intel Core i5-11400F	512 GB ADATA	16 GB Crucial	RTX 4060 MSI
https://www.one.de/one-gaming-gaming-pc-premium-an03-ryzen-5-pro-4650g-rtx-3060-ti-24016	Gaming PC AN297	1.019,99 €	AMD Ryzen 5 5600	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-ar05-ryzen-5-5600x-radeon-rx-6700-xt-24506	Gaming PC AR44	999,99 €	AMD Ryzen 5 5600X	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6700 XT SAPPHIRE
https://www.one.de/one-gaming-pc-high-end-extreme-in15-60152	High End PC IN53	2.199,99 €	Intel Core i9-13900K	2 TB ADATA	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 MSI
https://www.one.de/one-gaming-pc-46	Gaming PC AN28	1.449,99 €	AMD Ryzen 7 5800X	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-04	High End PC AN26	2.159,99 €	AMD Ryzen 9 7900X3D	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4070 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-allround-an02-ryzen-5-pro-4650g-gtx-1650-22869	Entry Gaming PC AN50	599,99 €	AMD Ryzen 5 5500	512 GB ADATA	16 GB CORSAIR Vengeance LPX	GTX 1650 KFA²
https://www.one.de/one-gaming-pc-high-end-ultra-in03-24672	Gaming PC IN340	1.259,99 €	Intel Core i5-13600KF	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-44	Gaming PC AN41	799,99 €	AMD Ryzen 5 5500	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 MSI
https://www.one.de/one-gaming-pc-64	Gaming PC AR08	799,99 €	AMD Ryzen 5 5500	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6700 XT SAPPHIRE
https://www.one.de/one-gaming-pc-45	High End PC IN07	2.719,99 €	Intel Core i9-13900KS	1 TB WD_BLACK	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 Ti KFA²
https://www.one.de/gaming-pc-elite-in02-23176	Entry Gaming PC AR20	549,99 €	AMD Ryzen 3 4100	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RX 6400 MSI
https://www.one.de/one-gaming-pc-high-end-elite-in04-24015	Gaming PC IN391	2.199,99 €	Intel Core i7-12700KF	2 TB WD_BLACK	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-premium-ar12-ryzen-7-5800x-radeon-rx-6600-xt-24701	Gaming PC AR05	949,99 €	AMD Ryzen 7 5800X	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6650 XT ASUS
https://www.one.de/one-gaming-gaming-pc-advanced-ar05-ryzen-7-5800x3d-radeon-rx-6800-xt-25064	Gaming PC AR11	1.399,99 €	AMD Ryzen 7 5800X3D	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6800 XT ASRock
https://www.one.de/gaming-pc-ultra-ar06-24887	Gaming PC AN21	1.449,99 €	AMD Ryzen 5 5600X	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4070 ASUS
https://www.one.de/one-gaming-pc-47	Gaming PC IN325	1.499,99 €	Intel Core i5-12600K	512 GB ADATA	32 GB CORSAIR VENGEANCE	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-63	Gaming PC IN326	1.399,99 €	Intel Core i5-12600K	1 TB WD Blue	16 GB CORSAIR VENGEANCE RGB RS	RTX 4070 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-an05-ryzen-7-3800x-rtx-3070-24149	Gaming PC AN308	1.329,99 €	AMD Ryzen 7 5800X	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-gaming-pc-premium-an15-ryzen-7-3800x-rtx-3060-ti-21785	Gaming PC AN233	1.349,99 €	AMD Ryzen 7 5800X	500 GB WD_BLACK	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-starter-ao07-ryzen-5-5700g-24749	Entry Gaming PC AO10	659,99 €	Radeon Graphics	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	Unknown
https://www.one.de/one-gaming-pc-high-end-extreme-in19-60163	High End PC IN57	3.799,99 €	Intel Core i7-13700KF	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4090 ZOTAC
https://www.one.de/gaming-pc-premium-ar15-24896	Gaming PC AR143	949,99 €	AMD Ryzen 5 7600	512 GB ADATA	16 GB CORSAIR VENGEANCE schwarz	RX 6650 XT ASUS
https://www.one.de/one-gaming-pc-27	Gaming PC IN35	1.029,99 €	Intel Core i5-12400	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti MSI
https://www.one.de/one-gaming-pc-33	Gaming PC Non-RGB Edition IN08	1.799,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-pc-60	Gaming PC IN197	2.429,99 €	Intel Core i7-12700KF	1 TB WD_BLACK	16 GB CORSAIR Vengeance LPX	RTX 4080 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-in03-core-i7-10700kf-rtx-3060-ti-23139	Gaming PC IN493	1.229,99 €	Intel Core i7-11700K	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-allround-in05-core-i5-10400f-gt-1030-23187	Entry Gaming PC IN48	519,99 €	Intel Core i5-10400F	512 GB ADATA	8 GB Crucial	GT 1030 MSI
https://www.one.de/one-gaming-high-end-pc-battlebox-ultimate-2-core-i5-10600kf-rtx-3060-24170	Gaming PC IN342	999,99 €	Intel Core i5-10600K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 3060 KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-in18-core-i9-10900f-rtx-3070-24611	Gaming PC IN486	1.479,99 €	Intel Core i7-11700K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-pc-high-end-extreme-in02-23106	Gaming PC IN349	3.749,99 €	Intel Core i9-12900KS	2 TB ADATA	32 GB CORSAIR VENGEANCE	RTX 4090 ZOTAC
https://www.one.de/one-gaming-pc-07	Gaming PC IN492	1.549,99 €	Intel Core i7-11700K	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4070 ASUS
https://www.one.de/one-gaming-pc-37	Gaming PC Non-RGB Edition IN09	929,99 €	Intel Core i5-12400	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 MSI
https://www.one.de/one-gaming-gaming-pc-premium-in03-core-i5-11400f-rtx-3060-23039	Gaming PC IN318	899,99 €	Intel Core i5-11400F	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3060 KFA²
https://www.one.de/one-gaming-high-end-pc-starter-io03-core-i7-11700k-rtx-3080-23209	Gaming PC IN487	1.599,99 €	Intel Core i7-11700K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-ultra-in04-core-i9-11900k-rtx-3080-ti-24021	Gaming PC IN359	1.499,99 €	Intel Core i9-11900KF	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-premium-ar07-athlon-200ge-gtx-1650-24541	Entry Gaming PC AR25	529,99 €	AMD Ryzen 3 4100	512 GB Silicon Power	16 GB CORSAIR Vengeance LPX	RX 6400 MSI
https://www.one.de/one-gaming-gaming-pc-ultra-an14-ryzen-5-5600x-rtx-3060-ti-25028	Gaming PC AN205	1.249,99 €	AMD Ryzen 5 7600	512 GB ADATA	16 GB CORSAIR VENGEANCE schwarz	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-high-end-pc-elite-ir01-core-i7-12700kf-radeon-rx-6800-xt-25089	Gaming PC IR78	1.799,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RX 6800 XT ASRock
https://www.one.de/high-end-gaming-pc-elite-ar06-white-edition-24843	Gaming PC White Edition AR01	1.399,99 €	AMD Ryzen 7 5800X	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RX 6750 XT ASUS
https://www.one.de/one-gaming-pc-01	High End PC AR46	2.869,99 €	AMD Ryzen 9 7950X3D	2 TB ADATA	32 GB CORSAIR VENGEANCE	RX 7900 XT SAPPHIRE
https://www.one.de/one-gaming-pc-16	Gaming PC White Edition AN03	1.029,99 €	AMD Ryzen 5 5500	1 TB WD Blue	16 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-42	Gaming PC AN211	1.149,99 €	AMD Ryzen 5 7600	512 GB ADATA	16 GB CORSAIR VENGEANCE schwarz	RTX 4060 MSI
https://www.one.de/one-gaming-pc-62	High End PC IN55	3.349,99 €	Intel Core i7-13700KF	1 TB WD_BLACK	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4090 ZOTAC
https://www.one.de/one-gaming-gaming-pc-starter-ar01-ryzen-5-pro-4650g-gt-1030-21910	Entry Gaming PC AN52	529,99 €	AMD Ryzen 5 5500	512 GB ADATA	8 GB Crucial	GT 1030 MSI
https://www.one.de/one-gaming-gaming-pc-advanced-ar02-ryzen-3-1200-gt-710-23043	Entry Gaming PC AO21	429,99 €	Radeon Graphics	512 GB ADATA	8 GB Crucial	Unknown
https://www.one.de/one-gaming-gaming-pc-allround-in03-core-i3-10100f-gt-1030-22867	Entry Gaming PC IN32	499,99 €	Intel Core i3-10100F	512 GB ADATA	16 GB Crucial	GT 1030 MSI
https://www.one.de/one-gaming-gaming-pc-premium-in06-core-i7-10700kf-rtx-3060-ti-24017	Gaming PC IN317	1.459,99 €	Intel Core i7-12700KF	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-premium-ir04-core-i5-11400f-gtx-1660-ti-24020	Entry Gaming PC IN50	829,99 €	Intel Core i5-11400F	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 2060 MSI
https://www.one.de/one-gaming-gaming-pc-premium-in02-se-core-i3-10100f-radeon-rx-6400-24063	Entry Gaming PC IR05	579,99 €	Intel Core i3-10100F	512 GB ADATA	16 GB Crucial	RX 6400 MSI
https://www.one.de/one-gaming-gaming-pc-premium-in26-core-i7-11700k-radeon-rx-6700-xt-23328	Gaming PC IR107	1.199,99 €	Intel Core i7-11700K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6700 XT SAPPHIRE
https://www.one.de/one-gaming-gaming-pc-starter-ao06-ryzen-5-5600g-25052	Entry Gaming PC AO20	469,99 €	Radeon Graphics	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	Unknown
https://www.one.de/one-gaming-high-end-pc-ultra-in17-core-i7-12700kf-radeon-rx-6900-xt-24706	High End PC IR31	2.369,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RX 6900 XT ASUS
https://www.one.de/one-gaming-high-end-pc-ir01-core-i9-12900kf-radeon-rx-6900-xt-se-25088	High End PC IR33	2.699,99 €	Intel Core i9-12900KS	1 TB WD_BLACK	32 GB CORSAIR VENGEANCE	RX 6900 XT SE SAPPHIRE
https://www.one.de/one-gaming-high-end-pc-in13-core-i9-12900ks-rtx-3090-ti-24783	Gaming PC IN481	3.299,99 €	Intel Core i9-12900KS	2 TB WD_BLACK	32 GB CORSAIR 32 GB DDR5 CORSAIR VENGEANCE schwarz	RTX 4080 KFA²
https://www.one.de/gaming-pc-high-end-elite-an15-24849	High End PC AN34	1.999,99 €	AMD Ryzen 9 7900X	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4070 MSI
https://www.one.de/one-gaming-pc-ultra-ir01-22952	Gaming PC IR108	1.049,99 €	Intel Core i5-13600KF	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RX 6650 XT ASUS
https://www.one.de/one-gaming-pc-high-end-extreme-in16-60153	Extreme Gaming PC IN36	3.749,99 €	Intel Core i9-13900K	2 TB WD_BLACK	64 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4080 KFA²
https://www.one.de/one-gaming-extreme-gaming-pc-in18-core-i7-13700k-rtx-3080-ti-32-gb-ram-60159	High End PC IN67	2.049,99 €	Intel Core i7-13700KF	1 TB WD Blue	32 GB CORSAIR 32 GB DDR5 CORSAIR VENGEANCE schwarz	RTX 4070 MSI
https://www.one.de/gaming-pc-high-end-extreme-an08-24860	High End PC AN45	3.839,99 €	AMD Ryzen 9 5950X	2 TB ADATA	64 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4090 ZOTAC
https://www.one.de/one-gaming-pc-15	High End PC White Edition IN06	3.449,99 €	Intel Core i7-13700KF	2 TB ADATA	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4090 ASUS
https://www.one.de/one-gaming-pc-18	Extreme Gaming PC AR10	3.099,99 €	AMD Ryzen 7 7800X3D	2 TB ADATA	64 GB G.Skill Trident Z5 RGB	RX 7900 XTX SAPPHIRE
https://www.one.de/one-gaming-pc-28	Gaming PC AN299	999,99 €	AMD Ryzen 5 5500	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti MSI
https://www.one.de/one-gaming-pc-39	Entry Gaming PC AO02	349,99 €	Radeon Graphics	512 GB ADATA	8 GB CORSAIR Vengeance LPX	Unknown
https://www.one.de/one-gaming-extreme-gaming-pc-in01-ryzen-5-5600x-rtx-3080-ti-32-gb-ram-23042	Gaming PC AN318	2.549,99 €	AMD Ryzen 5 5600X	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4080 KFA²
https://www.one.de/one-gaming-extreme-gaming-pc-in04-core-i5-12600kf-rtx-3070-32-gb-ram-23287	Gaming PC IN483	1.679,99 €	Intel Core i5-12600K	1 TB WD Blue	32 GB CORSAIR 32 GB DDR5 CORSAIR VENGEANCE schwarz	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-high-end-pc-ultra-in04-core-i5-10600kf-rtx-3070-ti-23549	Gaming PC IN358	1.409,99 €	Intel Core i5-10600K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-high-end-pc-elite-in06-core-i5-12400f-rtx-3070-24025	Gaming PC IN470	1.329,99 €	Intel Core i5-12400	512 GB Silicon Power	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-extreme-gaming-pc-in01-core-i7-12700kf-rtx-3090-64-gb-ram-24077	Gaming PC IN110	2.649,99 €	Intel Core i7-12700KF	2 TB Samsung	64 GB CORSAIR VENGEANCE LPX	RTX 4070 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-advanced-in01-core-i5-10400f-gtx-1650-22633	Entry Gaming PC IN03	799,99 €	Intel Core i5-12400	1 TB WD Blue	16 GB Crucial	GTX 1650 KFA²
https://www.one.de/one-gaming-gaming-pc-premium-in02-core-i7-10700kf-rtx-3070-22637	Gaming PC IN485	1.479,99 €	Intel Core i7-11700K	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-gaming-pc-premium-in01-core-i3-10100f-radeon-rx-6500-xt-22638	Entry Gaming PC IR01	599,99 €	Intel Core i3-10100F	512 GB ADATA	16 GB Crucial	RX 6500 XT ASUS
https://www.one.de/one-gaming-gaming-pc-allround-an01-ryzen-5-pro-4650g-rtx-3070-22868	Gaming PC AN310	1.259,99 €	AMD Ryzen 5 5600	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3070 Ti ASUS
https://www.one.de/one-gaming-gaming-pc-premium-ir03-core-i5-10400f-rtx-2060-24019	Entry Gaming PC IN49	799,99 €	Intel Core i5-10400F	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 2060 MSI
https://www.one.de/one-gaming-high-end-pc-premium-an07-ryzen-9-5950x-rtx-3090-ti-24192	Gaming PC AN317	3.049,99 €	AMD Ryzen 9 5950X	2 TB WD_BLACK	64 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4080 KFA²
https://www.one.de/one-gaming-gaming-pc-premium-in17-core-i5-10400f-gtx-1650-24250	Entry Gaming PC IN37	649,99 €	Intel Core i5-10400F	512 GB ADATA	16 GB CORSAIR Vengeance LPX	GTX 1650 KFA²
https://www.one.de/one-gaming-aqua-gaming-pc-advanced-in15-core-i5-10600kf-rtx-3060-ti-16-gb-ram-24304	Aqua Gaming PC IN23	2.749,99 €	Intel Core i7-12700KF	1 TB Samsung	32 GB CORSAIR VENGEANCE	RTX 4070 Ti KFA²
https://www.one.de/one-gaming-extreme-gaming-pc-in06-core-i9-10900kf-rtx-3080-ti-32-gb-ram-24594	Gaming PC IN489	2.099,99 €	Intel Core i7-11700K	1 TB Samsung	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 Ti KFA²
https://www.one.de/one-gaming-gaming-pc-ultra-in17-core-i5-12600kf-rtx-3060-ti-24597	Gaming PC IN313	1.449,99 €	Intel Core i5-12600K	512 GB ADATA	32 GB CORSAIR VENGEANCE	RTX 4060 Ti MSI
https://www.one.de/one-gaming-gaming-pc-high-end-elite-an08-icue-edition-ryzen-9-5900x-rtx-3080-ti-60036	Gaming PC iCUE Edition AN07	2.089,99 €	AMD Ryzen 9 5900X	1 TB Samsung	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-high-end-elite-in09-icue-edition-core-i9-11900k-rtx-3080-ti-60037	Gaming PC iCUE Edition IN13	1.959,99 €	Intel Core i9-11900KF	2 TB Samsung	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4070 MSI
https://www.one.de/one-gaming-extreme-gaming-pc-in08-core-i9-11900k-rtx-3080-32-gb-ram-25046	Gaming PC IN220	1.729,99 €	Intel Core i9-11900KF	1 TB WD Blue	32 GB CORSAIR Vengeance LPX	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-ultra-an16-ryzen-5-pro-4650g-rtx-3060-ti-24709	Gaming PC AN18	1.129,99 €	AMD Ryzen 5 5600X	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti MSI
https://www.one.de/one-gaming-extreme-gaming-pc-in09-core-i7-12700kf-rtx-3080-ti-32-gb-ram-25053	Gaming PC IN482	1.999,99 €	Intel Core i7-12700KF	1 TB WD Blue	32 GB CORSAIR 32 GB DDR5 CORSAIR VENGEANCE schwarz	RTX 4070 MSI
https://www.one.de/one-gaming-gaming-pc-ultra-in23-core-i5-12600kf-rtx-3060-ti-24782	Gaming PC IN387	1.159,99 €	Intel Core i5-12600K	1 TB WD Blue	16 GB CORSAIR Vengeance LPX	RTX 4060 Ti KFA²
https://www.one.de/one-gaming-pc-starter-an02-24797	Entry Gaming PC AN54	699,99 €	AMD Ryzen 3 4100	512 GB ADATA	16 GB CORSAIR Vengeance LPX	RTX 3050 GIGABYTE
https://www.one.de/high-end-gaming-pc-ultra-an23-white-edition-24844	Gaming PC White Edition AN07	1.249,99 €	AMD Ryzen 5 5600	1 TB WD Blue	32 GB CORSAIR VENGEANCE RGB PRO SL	RTX 4060 Ti MSI
https://www.one.de/gaming-pc-high-end-extreme-an06-24848	Extreme Gaming PC AN11	3.649,99 €	AMD Ryzen 9 7950X	2 TB WD_BLACK	64 GB Crucial 32GB DDR5	RTX 4080 KFA²
https://www.one.de/gaming-pc-high-end-elite-ar07-24850	Gaming PC AR107	2.279,99 €	AMD Ryzen 9 7900X	2 TB WD_BLACK	32 GB CORSAIR VENGEANCE	RX 6800 XT ASRock
https://www.one.de/gaming-pc-high-end-ultra-an24-24851	Gaming PC AN241	1.759,99 €	AMD Ryzen 7 7700X	1 TB WD Blue	32 GB CORSAIR VENGEANCE	RTX 4060 Ti KFA²
https://www.one.de/gaming-pc-high-end-extreme-an07-24858	High End PC AN09	3.869,99 €	AMD Ryzen 9 7950X	2 TB WD_BLACK	32 GB CORSAIR VENGEANCE	RTX 4080 ASUS
